% itera v0.1 Model Grids
%
% FORMAT: parameter 2, parameter 1 (as labelled), X1, X2, Y1, Y2
%         with emission lines given as ratios with respect to H-beta 4861
%
X1 =  SII6716.3Å,6730.7Å
X2 =  HI 6562.8Å
Y1 =  OIII 5006.8Å
Y2 =  HI 4861.3Å
           B     VELOCITY           X1           X2           Y1           Y2
     0.10000   8.0000E+02   3.6910E-01   2.9620E+00   6.2876E-02   1.0000E+00
     0.10000   8.2500E+02   3.7930E-01   2.9540E+00   6.0547E-02   1.0000E+00
     0.10000   8.5000E+02   3.8150E-01   2.9500E+00   5.7852E-02   1.0000E+00
     0.10000   8.7500E+02   3.7390E-01   2.9480E+00   5.6153E-02   1.0000E+00
     0.10000   9.0000E+02   3.6550E-01   2.9470E+00   5.3991E-02   1.0000E+00
     0.10000   9.2500E+02   3.5500E-01   2.9420E+00   5.1806E-02   1.0000E+00
     0.10000   9.5000E+02   3.4540E-01   2.9430E+00   4.9357E-02   1.0000E+00
     0.10000   9.7500E+02   3.3500E-01   2.9430E+00   4.7133E-02   1.0000E+00
     0.10000   1.0000E+03   3.1860E-01   2.9410E+00   4.6000E-02   1.0000E+00
      1.0000   1.0000E+02   3.5530E-01   3.0180E+00   2.4540E+00   1.0000E+00
      1.0000   1.2500E+02   3.5130E-01   2.9760E+00   2.1040E+00   1.0000E+00
      1.0000   1.5000E+02   2.9144E-01   2.9290E+00   1.5870E+00   1.0000E+00
      1.0000   1.7500E+02   2.5658E-01   2.9140E+00   1.2920E+00   1.0000E+00
      1.0000   2.0000E+02   2.8048E-01   2.9080E+00   1.0200E+00   1.0000E+00
      1.0000   2.2500E+02   2.8608E-01   2.9030E+00   8.3610E-01   1.0000E+00
      1.0000   2.5000E+02   3.1953E-01   2.9030E+00   7.1810E-01   1.0000E+00
      1.0000   2.7500E+02   3.7790E-01   2.9090E+00   6.4850E-01   1.0000E+00
      1.0000   3.0000E+02   4.0060E-01   2.9180E+00   5.5000E-01   1.0000E+00
      1.0000   3.2500E+02   3.8990E-01   2.9290E+00   4.7610E-01   1.0000E+00
      1.0000   3.5000E+02   3.5540E-01   2.9410E+00   4.3680E-01   1.0000E+00
      1.0000   3.7500E+02   3.3230E-01   2.9520E+00   3.7780E-01   1.0000E+00
      1.0000   4.0000E+02   3.1106E-01   2.9570E+00   3.3030E-01   1.0000E+00
      1.0000   4.2500E+02   3.0059E-01   2.9630E+00   2.8800E-01   1.0000E+00
      1.0000   4.5000E+02   2.9849E-01   2.9670E+00   2.6200E-01   1.0000E+00
      1.0000   4.7500E+02   3.0470E-01   2.9670E+00   2.2940E-01   1.0000E+00
      1.0000   5.0000E+02   3.2520E-01   2.9750E+00   2.0590E-01   1.0000E+00
      1.0000   5.2500E+02   3.3800E-01   2.9740E+00   1.8520E-01   1.0000E+00
      1.0000   5.5000E+02   3.8040E-01   2.9770E+00   1.6600E-01   1.0000E+00
      1.0000   5.7500E+02   4.1680E-01   2.9760E+00   1.4750E-01   1.0000E+00
      1.0000   6.0000E+02   4.3230E-01   2.9770E+00   1.3330E-01   1.0000E+00
      1.0000   6.2500E+02   4.5590E-01   2.9770E+00   1.2100E-01   1.0000E+00
      1.0000   6.5000E+02   4.6560E-01   2.9760E+00   1.1070E-01   1.0000E+00
      1.0000   6.7500E+02   4.7520E-01   2.9760E+00   9.9103E-02   1.0000E+00
      1.0000   7.0000E+02   4.7230E-01   2.9760E+00   9.0830E-02   1.0000E+00
      1.0000   7.2500E+02   4.7590E-01   2.9760E+00   8.3335E-02   1.0000E+00
      1.0000   7.5000E+02   4.6990E-01   2.9770E+00   7.6585E-02   1.0000E+00
      1.0000   7.7500E+02   4.6860E-01   2.9770E+00   7.0846E-02   1.0000E+00
      1.0000   8.0000E+02   4.6270E-01   2.9750E+00   6.5596E-02   1.0000E+00
      1.0000   8.2500E+02   4.7520E-01   2.9680E+00   6.2884E-02   1.0000E+00
      1.0000   8.5000E+02   4.8460E-01   2.9640E+00   6.0353E-02   1.0000E+00
      1.0000   8.7500E+02   4.7650E-01   2.9620E+00   5.7689E-02   1.0000E+00
      1.0000   9.0000E+02   4.7580E-01   2.9610E+00   5.5947E-02   1.0000E+00
      1.0000   9.2500E+02   4.7040E-01   2.9580E+00   5.3429E-02   1.0000E+00
      1.0000   9.5000E+02   4.5840E-01   2.9590E+00   5.0294E-02   1.0000E+00
      1.0000   9.7500E+02   4.4790E-01   2.9580E+00   4.8306E-02   1.0000E+00
      1.0000   1.0000E+03   4.3600E-01   2.9570E+00   4.6389E-02   1.0000E+00
