% itera v0.1 Model Grids
%
% FORMAT: parameter 2, parameter 1 (as labelled), X1, X2, Y1, Y2
%         with emission lines given as ratios with respect to H-beta 4861
%
X1 =  SII6716.3Å,6730.7Å
X2 =  NII6583.3Å, + HI6562.8Å,
Y1 =  OIII 5006.8Å
Y2 =  HI 4861.3Å
           B     VELOCITY           X1           X2           Y1           Y2
      1.0000   8.7500E+02   5.1060E+00   8.0690E+00   7.5190E-01   1.0000E+00
      1.0000   9.0000E+02   5.1780E+00   8.0930E+00   7.5710E-01   1.0000E+00
      1.0000   9.2500E+02   5.1960E+00   8.0670E+00   7.5410E-01   1.0000E+00
      1.0000   9.5000E+02   5.2530E+00   8.0660E+00   7.5810E-01   1.0000E+00
      1.0000   9.7500E+02   5.3170E+00   8.0490E+00   7.5930E-01   1.0000E+00
      1.0000   1.0000E+03   5.3800E+00   8.0410E+00   7.6400E-01   1.0000E+00
      2.0000   1.0000E+02   1.4348E+00   4.8110E+00   3.2400E+00   1.0000E+00
      2.0000   1.2500E+02   1.3012E+00   4.5360E+00   2.5020E+00   1.0000E+00
      2.0000   1.5000E+02   1.4623E+00   4.4010E+00   1.7730E+00   1.0000E+00
      2.0000   1.7500E+02   1.6466E+00   4.4140E+00   1.4030E+00   1.0000E+00
      2.0000   2.0000E+02   2.0459E+00   4.8490E+00   1.1480E+00   1.0000E+00
      2.0000   2.2500E+02   2.2019E+00   5.3540E+00   9.6350E-01   1.0000E+00
      2.0000   2.5000E+02   2.4920E+00   5.8130E+00   9.0110E-01   1.0000E+00
      2.0000   2.7500E+02   3.0010E+00   6.3080E+00   9.1350E-01   1.0000E+00
      2.0000   3.0000E+02   3.4090E+00   6.9270E+00   9.3350E-01   1.0000E+00
      2.0000   3.2500E+02   3.7070E+00   7.3740E+00   1.0340E+00   1.0000E+00
      2.0000   3.5000E+02   3.8910E+00   7.7620E+00   1.2710E+00   1.0000E+00
      2.0000   3.7500E+02   3.9760E+00   8.0880E+00   1.4680E+00   1.0000E+00
      2.0000   4.0000E+02   3.9070E+00   8.2150E+00   1.5870E+00   1.0000E+00
      2.0000   4.2500E+02   3.8100E+00   8.2710E+00   1.6750E+00   1.0000E+00
      2.0000   4.5000E+02   3.6920E+00   8.2910E+00   1.7070E+00   1.0000E+00
      2.0000   4.7500E+02   3.6470E+00   8.2720E+00   1.7070E+00   1.0000E+00
      2.0000   5.0000E+02   3.6290E+00   8.2620E+00   1.7390E+00   1.0000E+00
      2.0000   5.2500E+02   3.5870E+00   8.2300E+00   1.7480E+00   1.0000E+00
      2.0000   5.5000E+02   3.6900E+00   8.1510E+00   1.7420E+00   1.0000E+00
      2.0000   5.7500E+02   3.7720E+00   8.0640E+00   1.7170E+00   1.0000E+00
      2.0000   6.0000E+02   3.8420E+00   8.0320E+00   1.7300E+00   1.0000E+00
      2.0000   6.2500E+02   3.9440E+00   7.9850E+00   1.6920E+00   1.0000E+00
      2.0000   6.5000E+02   4.0340E+00   7.9800E+00   1.6620E+00   1.0000E+00
      2.0000   6.7500E+02   4.1650E+00   7.9630E+00   1.6740E+00   1.0000E+00
      2.0000   7.0000E+02   4.1950E+00   7.9740E+00   1.6870E+00   1.0000E+00
      2.0000   7.2500E+02   4.3170E+00   7.9800E+00   1.6940E+00   1.0000E+00
      2.0000   7.5000E+02   4.4510E+00   8.0280E+00   1.7100E+00   1.0000E+00
      2.0000   7.7500E+02   4.5500E+00   8.0450E+00   1.7180E+00   1.0000E+00
      2.0000   8.0000E+02   4.6390E+00   8.0680E+00   1.7270E+00   1.0000E+00
      2.0000   8.2500E+02   4.7380E+00   8.1000E+00   1.7450E+00   1.0000E+00
      2.0000   8.5000E+02   4.8300E+00   8.1470E+00   1.7960E+00   1.0000E+00
      2.0000   8.7500E+02   4.8260E+00   8.2350E+00   1.8440E+00   1.0000E+00
      2.0000   9.0000E+02   4.9260E+00   8.2830E+00   1.8810E+00   1.0000E+00
      2.0000   9.2500E+02   4.9440E+00   8.2740E+00   1.8820E+00   1.0000E+00
      2.0000   9.5000E+02   5.0090E+00   8.2790E+00   1.9130E+00   1.0000E+00
      2.0000   9.7500E+02   5.1120E+00   8.2900E+00   1.9490E+00   1.0000E+00
      2.0000   1.0000E+03   5.1960E+00   8.2970E+00   1.9960E+00   1.0000E+00
      3.2264   1.0000E+02   1.4454E+00   4.8550E+00   3.1900E+00   1.0000E+00
      3.2264   1.2500E+02   1.3887E+00   4.6460E+00   2.5280E+00   1.0000E+00
      3.2264   1.5000E+02   1.5390E+00   4.5470E+00   1.8210E+00   1.0000E+00
      3.2264   1.7500E+02   1.7060E+00   4.5750E+00   1.4460E+00   1.0000E+00
      3.2264   2.0000E+02   1.9751E+00   5.0340E+00   1.1880E+00   1.0000E+00
      3.2264   2.2500E+02   2.0017E+00   5.5640E+00   1.0190E+00   1.0000E+00
      3.2264   2.5000E+02   2.2194E+00   6.0310E+00   1.0130E+00   1.0000E+00
      3.2264   2.7500E+02   2.6460E+00   6.5430E+00   1.1070E+00   1.0000E+00
      3.2264   3.0000E+02   2.9190E+00   7.0930E+00   1.2530E+00   1.0000E+00
      3.2264   3.2500E+02   3.1160E+00   7.4730E+00   1.5160E+00   1.0000E+00
      3.2264   3.5000E+02   3.2480E+00   7.7550E+00   1.9960E+00   1.0000E+00
      3.2264   3.7500E+02   3.2740E+00   7.9710E+00   2.4230E+00   1.0000E+00
      3.2264   4.0000E+02   3.2000E+00   8.0390E+00   2.6880E+00   1.0000E+00
      3.2264   4.2500E+02   3.1090E+00   8.0550E+00   2.8700E+00   1.0000E+00
      3.2264   4.5000E+02   3.0240E+00   8.0480E+00   2.9460E+00   1.0000E+00
      3.2264   4.7500E+02   3.0120E+00   8.0100E+00   2.9720E+00   1.0000E+00
      3.2264   5.0000E+02   3.0500E+00   8.0030E+00   3.0450E+00   1.0000E+00
      3.2264   5.2500E+02   3.0450E+00   7.9650E+00   3.0680E+00   1.0000E+00
      3.2264   5.5000E+02   3.2290E+00   7.9110E+00   3.0640E+00   1.0000E+00
      3.2264   5.7500E+02   3.3880E+00   7.8550E+00   3.0290E+00   1.0000E+00
      3.2264   6.0000E+02   3.5040E+00   7.8390E+00   3.0600E+00   1.0000E+00
      3.2264   6.2500E+02   3.6620E+00   7.8190E+00   2.9770E+00   1.0000E+00
      3.2264   6.5000E+02   3.7910E+00   7.8280E+00   3.0060E+00   1.0000E+00
      3.2264   6.7500E+02   3.9930E+00   7.8500E+00   3.0120E+00   1.0000E+00
      3.2264   7.0000E+02   4.0660E+00   7.8690E+00   3.0390E+00   1.0000E+00
      3.2264   7.2500E+02   4.2210E+00   7.9080E+00   3.0560E+00   1.0000E+00
      3.2264   7.5000E+02   4.3300E+00   7.9730E+00   3.0980E+00   1.0000E+00
      3.2264   7.7500E+02   4.4470E+00   8.0220E+00   3.1340E+00   1.0000E+00
      3.2264   8.0000E+02   4.5430E+00   8.0690E+00   3.1670E+00   1.0000E+00
      3.2264   8.2500E+02   4.6520E+00   8.1140E+00   3.2010E+00   1.0000E+00
      3.2264   8.5000E+02   4.7470E+00   8.1710E+00   3.3090E+00   1.0000E+00
      3.2264   8.7500E+02   4.7070E+00   8.2600E+00   3.4000E+00   1.0000E+00
      3.2264   9.0000E+02   4.8010E+00   8.3250E+00   3.4900E+00   1.0000E+00
      3.2264   9.2500E+02   4.8060E+00   8.3300E+00   3.5060E+00   1.0000E+00
      3.2264   9.5000E+02   4.8890E+00   8.3400E+00   3.5670E+00   1.0000E+00
      3.2264   9.7500E+02   4.9920E+00   8.3540E+00   3.6510E+00   1.0000E+00
      3.2264   1.0000E+03   5.0740E+00   8.3510E+00   3.7140E+00   1.0000E+00
      4.0000   1.0000E+02   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00
      4.0000   1.2500E+02   1.4232E+00   4.7020E+00   2.5410E+00   1.0000E+00
      4.0000   1.5000E+02   1.5560E+00   4.6130E+00   1.8390E+00   1.0000E+00
      4.0000   1.7500E+02   1.7107E+00   4.6400E+00   1.4710E+00   1.0000E+00
      4.0000   2.0000E+02   1.9246E+00   5.1110E+00   1.2170E+00   1.0000E+00
      4.0000   2.2500E+02   1.8950E+00   5.6490E+00   1.0610E+00   1.0000E+00
      4.0000   2.5000E+02   2.0822E+00   6.1110E+00   1.0980E+00   1.0000E+00
      4.0000   2.7500E+02   2.4670E+00   6.6200E+00   1.2540E+00   1.0000E+00
      4.0000   3.0000E+02   2.6870E+00   7.1180E+00   1.4900E+00   1.0000E+00
      4.0000   3.2500E+02   2.8450E+00   7.4540E+00   1.8670E+00   1.0000E+00
      4.0000   3.5000E+02   2.9630E+00   7.6870E+00   2.4870E+00   1.0000E+00
      4.0000   3.7500E+02   2.9720E+00   7.8350E+00   3.0460E+00   1.0000E+00
      4.0000   4.0000E+02   2.9110E+00   7.8800E+00   3.3890E+00   1.0000E+00
      4.0000   4.2500E+02   2.8330E+00   7.8830E+00   3.6180E+00   1.0000E+00
      4.0000   4.5000E+02   2.7640E+00   7.8660E+00   3.7210E+00   1.0000E+00
      4.0000   4.7500E+02   2.7680E+00   7.8280E+00   3.7560E+00   1.0000E+00
      4.0000   5.0000E+02   2.8240E+00   7.8130E+00   3.8590E+00   1.0000E+00
      4.0000   5.2500E+02   2.8480E+00   7.7760E+00   3.8910E+00   1.0000E+00
      4.0000   5.5000E+02   3.0520E+00   7.7370E+00   3.8840E+00   1.0000E+00
      4.0000   5.7500E+02   3.2540E+00   7.7130E+00   3.8350E+00   1.0000E+00
      4.0000   6.0000E+02   3.3880E+00   7.7070E+00   3.8650E+00   1.0000E+00
      4.0000   6.2500E+02   3.5750E+00   7.7060E+00   3.7800E+00   1.0000E+00
      4.0000   6.5000E+02   3.7220E+00   7.7370E+00   3.7730E+00   1.0000E+00
      4.0000   6.7500E+02   3.9440E+00   7.7650E+00   3.8180E+00   1.0000E+00
      4.0000   7.0000E+02   4.0330E+00   7.8050E+00   3.8730E+00   1.0000E+00
      4.0000   7.2500E+02   4.1860E+00   7.8520E+00   3.8970E+00   1.0000E+00
      4.0000   7.5000E+02   4.2800E+00   7.9270E+00   3.9590E+00   1.0000E+00
      4.0000   7.7500E+02   4.3920E+00   7.9760E+00   3.9960E+00   1.0000E+00
      4.0000   8.0000E+02   4.4830E+00   8.0300E+00   4.0510E+00   1.0000E+00
      4.0000   8.2500E+02   4.5860E+00   8.0800E+00   4.1180E+00   1.0000E+00
      4.0000   8.5000E+02   4.6720E+00   8.1340E+00   4.2730E+00   1.0000E+00
      4.0000   8.7500E+02   4.6250E+00   8.2340E+00   4.3950E+00   1.0000E+00
      4.0000   9.0000E+02   4.7130E+00   8.2920E+00   4.5200E+00   1.0000E+00
      4.0000   9.2500E+02   4.7150E+00   8.3010E+00   4.5280E+00   1.0000E+00
      4.0000   9.5000E+02   4.7970E+00   8.3030E+00   4.6180E+00   1.0000E+00
      4.0000   9.7500E+02   4.9070E+00   8.3220E+00   4.6730E+00   1.0000E+00
      4.0000   1.0000E+03   4.9950E+00   8.3290E+00   4.7360E+00   1.0000E+00
      5.0000   1.0000E+02   1.4809E+00   4.9430E+00   3.2160E+00   1.0000E+00
      5.0000   1.2500E+02   1.4538E+00   4.7660E+00   2.5690E+00   1.0000E+00
      5.0000   1.5000E+02   1.5733E+00   4.6850E+00   1.8780E+00   1.0000E+00
      5.0000   1.7500E+02   1.7087E+00   4.7120E+00   1.5050E+00   1.0000E+00
      5.0000   2.0000E+02   1.8557E+00   5.1840E+00   1.2620E+00   1.0000E+00
      5.0000   2.2500E+02   1.7758E+00   5.7260E+00   1.1210E+00   1.0000E+00
      5.0000   2.5000E+02   1.9352E+00   6.1800E+00   1.2210E+00   1.0000E+00
      5.0000   2.7500E+02   2.2691E+00   6.6650E+00   1.4610E+00   1.0000E+00
      5.0000   3.0000E+02   2.4440E+00   7.1030E+00   1.8200E+00   1.0000E+00
      5.0000   3.2500E+02   2.5750E+00   7.3950E+00   2.3520E+00   1.0000E+00
      5.0000   3.5000E+02   2.6740E+00   7.5640E+00   3.1140E+00   1.0000E+00
      5.0000   3.7500E+02   2.6910E+00   7.6610E+00   3.8050E+00   1.0000E+00
      5.0000   4.0000E+02   2.6380E+00   7.6750E+00   4.2130E+00   1.0000E+00
      5.0000   4.2500E+02   2.5650E+00   7.6440E+00   4.4930E+00   1.0000E+00
      5.0000   4.5000E+02   2.5140E+00   7.6260E+00   4.6560E+00   1.0000E+00
      5.0000   4.7500E+02   2.5430E+00   7.5900E+00   4.7160E+00   1.0000E+00
      5.0000   5.0000E+02   2.6230E+00   7.5730E+00   4.8310E+00   1.0000E+00
      5.0000   5.2500E+02   2.6760E+00   7.5570E+00   4.8620E+00   1.0000E+00
      5.0000   5.5000E+02   2.8980E+00   7.5380E+00   4.8470E+00   1.0000E+00
      5.0000   5.7500E+02   3.1260E+00   7.5380E+00   4.7680E+00   1.0000E+00
      5.0000   6.0000E+02   3.2750E+00   7.5550E+00   4.8080E+00   1.0000E+00
      5.0000   6.2500E+02   3.4800E+00   7.5610E+00   4.7400E+00   1.0000E+00
      5.0000   6.5000E+02   3.6320E+00   7.6000E+00   4.7430E+00   1.0000E+00
      5.0000   6.7500E+02   3.2660E+00   7.1970E+00   5.3250E+00   1.0000E+00
      5.0000   7.0000E+02   3.9540E+00   7.6910E+00   4.9250E+00   1.0000E+00
      5.0000   7.2500E+02   4.1070E+00   7.7470E+00   4.9590E+00   1.0000E+00
      5.0000   7.5000E+02   4.1910E+00   7.8310E+00   5.0550E+00   1.0000E+00
      5.0000   7.7500E+02   4.3030E+00   7.8830E+00   5.1070E+00   1.0000E+00
      5.0000   8.0000E+02   4.3900E+00   7.9430E+00   5.1760E+00   1.0000E+00
      5.0000   8.2500E+02   4.5000E+00   8.0070E+00   5.2340E+00   1.0000E+00
      5.0000   8.5000E+02   4.5860E+00   8.0630E+00   5.3990E+00   1.0000E+00
      5.0000   8.7500E+02   4.5330E+00   8.1700E+00   5.5610E+00   1.0000E+00
      5.0000   9.0000E+02   4.6240E+00   8.2290E+00   5.6920E+00   1.0000E+00
      5.0000   9.2500E+02   4.6030E+00   8.2370E+00   5.7380E+00   1.0000E+00
      5.0000   9.5000E+02   4.7000E+00   8.2450E+00   5.8060E+00   1.0000E+00
      5.0000   9.7500E+02   4.8050E+00   8.2660E+00   5.8920E+00   1.0000E+00
      5.0000   1.0000E+03   4.9010E+00   8.2840E+00   5.9340E+00   1.0000E+00
      10.000   1.0000E+02   1.5314E+00   5.1370E+00   3.3160E+00   1.0000E+00
      10.000   1.2500E+02   1.5006E+00   4.9950E+00   2.7260E+00   1.0000E+00
      10.000   1.5000E+02   1.5413E+00   4.9010E+00   2.0900E+00   1.0000E+00
      10.000   1.7500E+02   1.6225E+00   4.8940E+00   1.7040E+00   1.0000E+00
      10.000   2.0000E+02   1.5922E+00   5.3420E+00   1.5250E+00   1.0000E+00
      10.000   2.2500E+02   1.4021E+00   5.8520E+00   1.5130E+00   1.0000E+00
      10.000   2.5000E+02   1.4553E+00   6.1870E+00   1.9690E+00   1.0000E+00
      10.000   2.7500E+02   1.6755E+00   6.5610E+00   2.6950E+00   1.0000E+00
      10.000   3.0000E+02   1.7590E+00   6.7770E+00   3.6640E+00   1.0000E+00
      10.000   3.2500E+02   1.8411E+00   6.8690E+00   4.6780E+00   1.0000E+00
      10.000   3.5000E+02   1.8953E+00   6.8550E+00   5.6240E+00   1.0000E+00
      10.000   3.7500E+02   1.9182E+00   6.7940E+00   6.5140E+00   1.0000E+00
      10.000   4.0000E+02   1.9031E+00   6.7320E+00   7.0750E+00   1.0000E+00
      10.000   4.2500E+02   1.8829E+00   6.6760E+00   7.5580E+00   1.0000E+00
      10.000   4.5000E+02   1.8819E+00   6.6770E+00   7.8340E+00   1.0000E+00
      10.000   4.7500E+02   1.9846E+00   6.6960E+00   7.9690E+00   1.0000E+00
      10.000   5.0000E+02   2.1383E+00   6.7410E+00   8.1420E+00   1.0000E+00
      10.000   5.2500E+02   2.2495E+00   6.7900E+00   8.2050E+00   1.0000E+00
      10.000   5.5000E+02   2.5090E+00   6.8670E+00   8.2490E+00   1.0000E+00
      10.000   5.7500E+02   2.7860E+00   6.9490E+00   8.2310E+00   1.0000E+00
      10.000   6.0000E+02   2.9490E+00   7.0050E+00   8.2830E+00   1.0000E+00
      10.000   6.2500E+02   3.2100E+00   7.0970E+00   8.3130E+00   1.0000E+00
      10.000   6.5000E+02   3.3480E+00   7.1380E+00   8.4800E+00   1.0000E+00
      10.000   6.7500E+02   3.4530E+00   7.0580E+00   8.7850E+00   1.0000E+00
      10.000   7.0000E+02   3.6630E+00   7.2780E+00   8.7380E+00   1.0000E+00
      10.000   7.2500E+02   3.7670E+00   7.3140E+00   8.8720E+00   1.0000E+00
      10.000   7.5000E+02   3.8150E+00   7.4180E+00   9.0150E+00   1.0000E+00
      10.000   7.7500E+02   3.8860E+00   7.4540E+00   9.1220E+00   1.0000E+00
      10.000   8.0000E+02   3.9650E+00   7.5420E+00   9.2400E+00   1.0000E+00
      10.000   8.2500E+02   4.0660E+00   7.6480E+00   9.3400E+00   1.0000E+00
      10.000   8.5000E+02   4.1520E+00   7.7050E+00   9.5840E+00   1.0000E+00
      10.000   8.7500E+02   4.0780E+00   7.7900E+00   9.7970E+00   1.0000E+00
      10.000   9.0000E+02   4.1610E+00   7.8380E+00   9.9300E+00   1.0000E+00
      10.000   9.2500E+02   4.1410E+00   7.8720E+00   9.9710E+00   1.0000E+00
      10.000   9.5000E+02   4.2480E+00   7.8900E+00   1.0010E+01   1.0000E+00
      10.000   9.7500E+02   4.3410E+00   7.9260E+00   1.0060E+01   1.0000E+00
      10.000   1.0000E+03   4.4090E+00   7.9460E+00   1.0050E+01   1.0000E+00
