% itera v0.1 Model Grids
%
% FORMAT: parameter 2, parameter 1 (as labelled), X1, X2, Y1, Y2
%         with emission lines given as ratios with respect to H-beta 4861
%
X1 =  SII6716.3Å,6730.7Å
X2 =  NII6583.3Å, + HI6562.8Å,
Y1 =  OIII 5006.8Å
Y2 =  HI 4861.3Å
           B     VELOCITY           X1           X2           Y1           Y2
   0.0010000   7.5000E+02   5.7740E+00   5.0840E+00   3.1230E-01   1.0000E+00
   0.0010000   7.7500E+02   5.8230E+00   5.0650E+00   3.0400E-01   1.0000E+00
   0.0010000   8.0000E+02   5.8770E+00   5.0490E+00   2.9630E-01   1.0000E+00
   0.0010000   8.2500E+02   5.9230E+00   5.0320E+00   2.8900E-01   1.0000E+00
   0.0010000   8.5000E+02   6.0870E+00   5.0580E+00   2.7940E-01   1.0000E+00
   0.0010000   8.7500E+02   6.1890E+00   5.0600E+00   2.7070E-01   1.0000E+00
   0.0010000   9.0000E+02   6.3240E+00   5.0650E+00   2.6180E-01   1.0000E+00
   0.0010000   9.2500E+02   6.2770E+00   5.0390E+00   2.5930E-01   1.0000E+00
   0.0010000   9.5000E+02   6.3640E+00   5.0360E+00   2.5320E-01   1.0000E+00
   0.0010000   9.7500E+02   6.4350E+00   5.0120E+00   2.4780E-01   1.0000E+00
   0.0010000   1.0000E+03   6.4920E+00   5.0050E+00   2.4240E-01   1.0000E+00
    0.010000   1.0000E+02   0.0000E+00   0.0000E+00   0.0000E+00   0.0000E+00
    0.010000   1.2500E+02   1.7944E+00   5.2500E+00   4.9010E+00   1.0000E+00
    0.010000   1.5000E+02   1.3306E+00   4.8210E+00   4.5690E+00   1.0000E+00
    0.010000   1.7500E+02   8.6590E-01   4.1641E+00   2.9960E+00   1.0000E+00
    0.010000   2.0000E+02   6.7010E-01   3.9618E+00   1.7610E+00   1.0000E+00
    0.010000   2.2500E+02   7.5190E-01   3.7616E+00   1.1590E+00   1.0000E+00
    0.010000   2.5000E+02   1.0457E+00   3.7640E+00   9.5110E-01   1.0000E+00
    0.010000   2.7500E+02   1.3668E+00   3.8170E+00   8.7870E-01   1.0000E+00
    0.010000   3.0000E+02   2.1720E+00   4.0489E+00   7.2530E-01   1.0000E+00
    0.010000   3.2500E+02   2.9690E+00   4.3280E+00   6.2890E-01   1.0000E+00
    0.010000   3.5000E+02   3.8260E+00   4.6610E+00   5.8910E-01   1.0000E+00
    0.010000   3.7500E+02   4.5460E+00   4.9470E+00   5.3850E-01   1.0000E+00
    0.010000   4.0000E+02   4.9630E+00   5.1420E+00   4.9540E-01   1.0000E+00
    0.010000   4.2500E+02   5.3380E+00   5.2930E+00   4.4910E-01   1.0000E+00
    0.010000   4.5000E+02   5.4210E+00   5.3270E+00   4.3030E-01   1.0000E+00
    0.010000   4.7500E+02   5.3980E+00   5.3340E+00   4.1390E-01   1.0000E+00
    0.010000   5.0000E+02   5.7460E+00   5.4060E+00   3.9670E-01   1.0000E+00
    0.010000   5.2500E+02   5.8640E+00   5.4150E+00   3.8640E-01   1.0000E+00
    0.010000   5.5000E+02   5.8940E+00   5.4110E+00   3.7630E-01   1.0000E+00
    0.010000   5.7500E+02   5.8990E+00   5.3950E+00   3.6710E-01   1.0000E+00
    0.010000   6.0000E+02   5.9330E+00   5.4050E+00   3.5720E-01   1.0000E+00
    0.010000   6.2500E+02   5.9610E+00   5.4000E+00   3.5010E-01   1.0000E+00
    0.010000   6.5000E+02   5.8530E+00   5.3500E+00   3.4450E-01   1.0000E+00
    0.010000   6.7500E+02   5.9110E+00   5.3650E+00   3.3250E-01   1.0000E+00
    0.010000   7.0000E+02   5.9850E+00   5.3980E+00   3.2440E-01   1.0000E+00
    0.010000   7.2500E+02   6.0200E+00   5.4030E+00   3.1350E-01   1.0000E+00
    0.010000   7.5000E+02   6.2020E+00   5.4290E+00   3.0270E-01   1.0000E+00
    0.010000   7.7500E+02   6.2710E+00   5.4320E+00   2.9410E-01   1.0000E+00
    0.010000   8.0000E+02   6.3470E+00   5.4300E+00   2.8610E-01   1.0000E+00
    0.010000   8.2500E+02   6.4180E+00   5.4240E+00   2.7840E-01   1.0000E+00
    0.010000   8.5000E+02   6.5780E+00   5.4670E+00   2.6860E-01   1.0000E+00
    0.010000   8.7500E+02   6.6940E+00   5.4790E+00   2.5980E-01   1.0000E+00
    0.010000   9.0000E+02   6.8530E+00   5.4990E+00   2.5090E-01   1.0000E+00
    0.010000   9.2500E+02   6.7920E+00   5.4850E+00   2.4800E-01   1.0000E+00
    0.010000   9.5000E+02   6.8860E+00   5.4940E+00   2.4210E-01   1.0000E+00
    0.010000   9.7500E+02   6.9730E+00   5.4850E+00   2.3660E-01   1.0000E+00
    0.010000   1.0000E+03   7.0450E+00   5.4990E+00   2.3150E-01   1.0000E+00
    0.050000   1.0000E+02   1.7371E+00   5.1610E+00   4.4900E+00   1.0000E+00
    0.050000   1.2500E+02   1.6319E+00   5.0890E+00   4.4270E+00   1.0000E+00
    0.050000   1.5000E+02   7.5800E-01   4.2262E+00   2.4850E+00   1.0000E+00
    0.050000   1.7500E+02   5.3610E-01   3.7942E+00   1.5600E+00   1.0000E+00
    0.050000   2.0000E+02   7.1750E-01   3.7772E+00   1.2030E+00   1.0000E+00
    0.050000   2.2500E+02   1.1369E+00   3.8401E+00   9.6480E-01   1.0000E+00
    0.050000   2.5000E+02   1.6079E+00   4.0027E+00   8.4180E-01   1.0000E+00
    0.050000   2.7500E+02   2.0981E+00   4.1800E+00   7.9350E-01   1.0000E+00
    0.050000   3.0000E+02   3.0990E+00   4.6160E+00   6.7890E-01   1.0000E+00
    0.050000   3.2500E+02   3.8130E+00   5.0010E+00   6.1100E-01   1.0000E+00
    0.050000   3.5000E+02   4.5960E+00   5.4390E+00   5.8340E-01   1.0000E+00
    0.050000   3.7500E+02   5.2230E+00   5.8120E+00   5.3920E-01   1.0000E+00
    0.050000   4.0000E+02   5.5390E+00   6.0660E+00   5.0130E-01   1.0000E+00
    0.050000   4.2500E+02   5.7990E+00   6.2530E+00   4.6070E-01   1.0000E+00
    0.050000   4.5000E+02   5.8420E+00   6.3330E+00   4.4330E-01   1.0000E+00
    0.050000   4.7500E+02   5.8290E+00   6.3880E+00   4.2660E-01   1.0000E+00
    0.050000   5.0000E+02   6.1090E+00   6.5250E+00   4.1040E-01   1.0000E+00
    0.050000   5.2500E+02   6.1480E+00   6.5670E+00   3.9980E-01   1.0000E+00
    0.050000   5.5000E+02   6.1590E+00   6.5990E+00   3.8950E-01   1.0000E+00
    0.050000   5.7500E+02   6.1370E+00   6.6060E+00   3.7980E-01   1.0000E+00
    0.050000   6.0000E+02   6.1310E+00   6.6430E+00   3.7000E-01   1.0000E+00
    0.050000   6.2500E+02   6.1270E+00   6.6570E+00   3.6100E-01   1.0000E+00
    0.050000   6.5000E+02   6.0080E+00   6.6100E+00   3.5230E-01   1.0000E+00
    0.050000   6.7500E+02   6.0330E+00   6.6550E+00   3.4150E-01   1.0000E+00
    0.050000   7.0000E+02   6.0910E+00   6.6830E+00   3.3010E-01   1.0000E+00
    0.050000   7.2500E+02   6.1010E+00   6.6900E+00   3.1860E-01   1.0000E+00
    0.050000   7.5000E+02   6.2310E+00   6.7290E+00   3.0760E-01   1.0000E+00
    0.050000   7.7500E+02   6.2910E+00   6.7450E+00   2.9920E-01   1.0000E+00
    0.050000   8.0000E+02   6.3450E+00   6.7530E+00   2.9080E-01   1.0000E+00
    0.050000   8.2500E+02   6.4270E+00   6.7730E+00   2.8370E-01   1.0000E+00
    0.050000   8.5000E+02   6.5620E+00   6.8470E+00   2.7590E-01   1.0000E+00
    0.050000   8.7500E+02   6.6650E+00   6.8870E+00   2.6850E-01   1.0000E+00
    0.050000   9.0000E+02   6.8160E+00   6.9430E+00   2.6160E-01   1.0000E+00
    0.050000   9.2500E+02   6.7140E+00   6.9200E+00   2.5790E-01   1.0000E+00
    0.050000   9.5000E+02   6.7750E+00   6.9450E+00   2.5260E-01   1.0000E+00
    0.050000   9.7500E+02   6.8230E+00   6.9610E+00   2.4650E-01   1.0000E+00
    0.050000   1.0000E+03   6.8350E+00   6.9750E+00   2.4100E-01   1.0000E+00
     0.10000   1.0000E+02   1.6724E+00   5.1030E+00   4.3010E+00   1.0000E+00
     0.10000   1.2500E+02   1.4378E+00   4.8880E+00   3.8300E+00   1.0000E+00
     0.10000   1.5000E+02   6.9750E-01   4.0664E+00   2.0680E+00   1.0000E+00
     0.10000   1.7500E+02   6.5830E-01   3.7730E+00   1.4380E+00   1.0000E+00
     0.10000   2.0000E+02   9.9570E-01   3.8619E+00   1.1510E+00   1.0000E+00
     0.10000   2.2500E+02   1.5059E+00   4.0722E+00   9.4460E-01   1.0000E+00
     0.10000   2.5000E+02   2.0017E+00   4.3400E+00   8.2900E-01   1.0000E+00
     0.10000   2.7500E+02   2.5390E+00   4.5960E+00   7.8010E-01   1.0000E+00
     0.10000   3.0000E+02   3.4930E+00   5.1580E+00   6.7780E-01   1.0000E+00
     0.10000   3.2500E+02   4.1620E+00   5.5910E+00   6.2080E-01   1.0000E+00
     0.10000   3.5000E+02   4.8130E+00   6.0680E+00   5.9970E-01   1.0000E+00
     0.10000   3.7500E+02   5.3250E+00   6.4820E+00   5.6650E-01   1.0000E+00
     0.10000   4.0000E+02   5.5300E+00   6.7430E+00   5.3530E-01   1.0000E+00
     0.10000   4.2500E+02   5.6950E+00   6.9410E+00   5.0130E-01   1.0000E+00
     0.10000   4.5000E+02   5.6910E+00   7.0300E+00   4.8560E-01   1.0000E+00
     0.10000   4.7500E+02   5.6690E+00   7.0750E+00   4.6670E-01   1.0000E+00
     0.10000   5.0000E+02   5.8250E+00   7.2200E+00   4.5510E-01   1.0000E+00
     0.10000   5.2500E+02   5.8060E+00   7.2600E+00   4.4440E-01   1.0000E+00
     0.10000   5.5000E+02   5.7750E+00   7.2810E+00   4.3430E-01   1.0000E+00
     0.10000   5.7500E+02   5.7160E+00   7.2800E+00   4.2370E-01   1.0000E+00
     0.10000   6.0000E+02   5.6770E+00   7.3060E+00   4.1420E-01   1.0000E+00
     0.10000   6.2500E+02   5.6340E+00   7.2970E+00   4.0320E-01   1.0000E+00
     0.10000   6.5000E+02   5.5370E+00   7.2470E+00   3.9140E-01   1.0000E+00
     0.10000   6.7500E+02   5.5500E+00   7.2700E+00   3.8080E-01   1.0000E+00
     0.10000   7.0000E+02   5.5750E+00   7.2980E+00   3.7000E-01   1.0000E+00
     0.10000   7.2500E+02   5.6070E+00   7.3020E+00   3.5940E-01   1.0000E+00
     0.10000   7.5000E+02   5.7120E+00   7.3430E+00   3.4920E-01   1.0000E+00
     0.10000   7.7500E+02   5.7560E+00   7.3520E+00   3.4080E-01   1.0000E+00
     0.10000   8.0000E+02   5.8050E+00   7.3670E+00   3.3310E-01   1.0000E+00
     0.10000   8.2500E+02   5.8610E+00   7.3860E+00   3.2640E-01   1.0000E+00
     0.10000   8.5000E+02   5.9360E+00   7.4510E+00   3.2070E-01   1.0000E+00
     0.10000   8.7500E+02   6.0130E+00   7.5080E+00   3.1610E-01   1.0000E+00
     0.10000   9.0000E+02   6.0750E+00   7.5470E+00   3.0980E-01   1.0000E+00
     0.10000   9.2500E+02   5.9790E+00   7.5100E+00   3.0580E-01   1.0000E+00
     0.10000   9.5000E+02   5.9940E+00   7.5200E+00   3.0040E-01   1.0000E+00
     0.10000   9.7500E+02   5.9990E+00   7.5280E+00   2.9430E-01   1.0000E+00
     0.10000   1.0000E+03   5.9660E+00   7.5180E+00   2.8810E-01   1.0000E+00
     0.20000   1.0000E+02   1.5647E+00   5.0050E+00   3.9790E+00   1.0000E+00
     0.20000   1.2500E+02   1.2294E+00   4.6620E+00   3.1570E+00   1.0000E+00
     0.20000   1.5000E+02   7.8110E-01   4.0120E+00   1.8450E+00   1.0000E+00
     0.20000   1.7500E+02   8.7250E-01   3.8587E+00   1.3740E+00   1.0000E+00
     0.20000   2.0000E+02   1.3342E+00   4.0827E+00   1.1320E+00   1.0000E+00
     0.20000   2.2500E+02   1.8119E+00   4.4260E+00   9.3690E-01   1.0000E+00
     0.20000   2.5000E+02   2.2550E+00   4.7750E+00   8.2800E-01   1.0000E+00
     0.20000   2.7500E+02   2.8430E+00   5.1350E+00   7.8100E-01   1.0000E+00
     0.20000   3.0000E+02   3.6240E+00   5.7620E+00   6.9610E-01   1.0000E+00
     0.20000   3.2500E+02   4.1980E+00   6.2250E+00   6.5950E-01   1.0000E+00
     0.20000   3.5000E+02   4.7050E+00   6.7320E+00   6.6790E-01   1.0000E+00
     0.20000   3.7500E+02   5.0450E+00   7.1470E+00   6.5980E-01   1.0000E+00
     0.20000   4.0000E+02   5.1480E+00   7.4090E+00   6.4800E-01   1.0000E+00
     0.20000   4.2500E+02   5.1900E+00   7.5720E+00   6.2980E-01   1.0000E+00
     0.20000   4.5000E+02   5.1210E+00   7.6450E+00   6.1870E-01   1.0000E+00
     0.20000   4.7500E+02   5.0940E+00   7.6940E+00   6.0360E-01   1.0000E+00
     0.20000   5.0000E+02   5.1170E+00   7.7960E+00   5.9500E-01   1.0000E+00
     0.20000   5.2500E+02   5.0470E+00   7.8140E+00   5.8590E-01   1.0000E+00
     0.20000   5.5000E+02   4.9680E+00   7.7950E+00   5.7430E-01   1.0000E+00
     0.20000   5.7500E+02   4.8920E+00   7.7620E+00   5.6110E-01   1.0000E+00
     0.20000   6.0000E+02   4.8410E+00   7.7500E+00   5.5270E-01   1.0000E+00
     0.20000   6.2500E+02   4.7970E+00   7.7140E+00   5.4440E-01   1.0000E+00
     0.20000   6.5000E+02   4.8010E+00   7.6950E+00   5.2620E-01   1.0000E+00
     0.20000   6.7500E+02   4.8210E+00   7.6920E+00   5.1740E-01   1.0000E+00
     0.20000   7.0000E+02   4.8320E+00   7.7200E+00   5.0940E-01   1.0000E+00
     0.20000   7.2500E+02   4.8710E+00   7.7160E+00   4.9930E-01   1.0000E+00
     0.20000   7.5000E+02   4.9350E+00   7.7380E+00   4.9000E-01   1.0000E+00
     0.20000   7.7500E+02   4.9630E+00   7.7440E+00   4.8280E-01   1.0000E+00
     0.20000   8.0000E+02   4.9930E+00   7.7590E+00   4.7690E-01   1.0000E+00
     0.20000   8.2500E+02   5.0150E+00   7.7650E+00   4.7130E-01   1.0000E+00
     0.20000   8.5000E+02   5.0570E+00   7.8240E+00   4.7300E-01   1.0000E+00
     0.20000   8.7500E+02   5.0930E+00   7.8840E+00   4.7370E-01   1.0000E+00
     0.20000   9.0000E+02   5.1370E+00   7.9190E+00   4.7260E-01   1.0000E+00
     0.20000   9.2500E+02   5.0800E+00   7.8740E+00   4.6910E-01   1.0000E+00
     0.20000   9.5000E+02   5.0900E+00   7.8770E+00   4.6520E-01   1.0000E+00
     0.20000   9.7500E+02   5.0990E+00   7.8700E+00   4.6090E-01   1.0000E+00
     0.20000   1.0000E+03   5.1020E+00   7.8630E+00   4.5860E-01   1.0000E+00
     0.32000   1.0000E+02   1.5019E+00   4.9510E+00   3.7670E+00   1.0000E+00
     0.32000   1.2500E+02   1.1655E+00   4.5720E+00   2.8550E+00   1.0000E+00
     0.32000   1.5000E+02   9.6870E-01   4.0931E+00   1.7900E+00   1.0000E+00
     0.32000   1.7500E+02   1.0509E+00   3.9768E+00   1.3710E+00   1.0000E+00
     0.32000   2.0000E+02   1.5314E+00   4.2850E+00   1.1330E+00   1.0000E+00
     0.32000   2.2500E+02   1.9215E+00   4.6970E+00   9.4020E-01   1.0000E+00
     0.32000   2.5000E+02   2.3157E+00   5.0970E+00   8.4080E-01   1.0000E+00
     0.32000   2.7500E+02   2.8900E+00   5.5180E+00   8.0450E-01   1.0000E+00
     0.32000   3.0000E+02   3.5370E+00   6.1600E+00   7.3970E-01   1.0000E+00
     0.32000   3.2500E+02   4.0280E+00   6.6420E+00   7.3290E-01   1.0000E+00
     0.32000   3.5000E+02   4.4130E+00   7.1250E+00   7.8540E-01   1.0000E+00
     0.32000   3.7500E+02   4.6500E+00   7.5280E+00   8.2070E-01   1.0000E+00
     0.32000   4.0000E+02   4.6700E+00   7.7490E+00   8.3760E-01   1.0000E+00
     0.32000   4.2500E+02   4.6440E+00   7.8820E+00   8.4300E-01   1.0000E+00
     0.32000   4.5000E+02   4.5450E+00   7.9470E+00   8.4220E-01   1.0000E+00
     0.32000   4.7500E+02   4.4890E+00   7.9660E+00   8.2920E-01   1.0000E+00
     0.32000   5.0000E+02   4.4660E+00   8.0390E+00   8.2840E-01   1.0000E+00
     0.32000   5.2500E+02   4.3690E+00   8.0220E+00   8.2300E-01   1.0000E+00
     0.32000   5.5000E+02   4.3090E+00   7.9710E+00   8.1140E-01   1.0000E+00
     0.32000   5.7500E+02   4.2810E+00   7.9230E+00   7.9620E-01   1.0000E+00
     0.32000   6.0000E+02   4.2610E+00   7.9040E+00   7.9580E-01   1.0000E+00
     0.32000   6.2500E+02   4.2600E+00   7.8470E+00   7.8310E-01   1.0000E+00
     0.32000   6.5000E+02   4.2940E+00   7.8450E+00   7.5920E-01   1.0000E+00
     0.32000   6.7500E+02   4.3230E+00   7.8300E+00   7.6070E-01   1.0000E+00
     0.32000   7.0000E+02   4.3360E+00   7.8710E+00   7.5160E-01   1.0000E+00
     0.32000   7.2500E+02   4.3700E+00   7.8490E+00   7.4370E-01   1.0000E+00
     0.32000   7.5000E+02   4.4400E+00   7.8760E+00   7.3860E-01   1.0000E+00
     0.32000   7.7500E+02   4.4940E+00   7.9030E+00   7.3720E-01   1.0000E+00
     0.32000   8.0000E+02   4.5150E+00   7.9040E+00   7.3420E-01   1.0000E+00
     0.32000   8.2500E+02   4.5630E+00   7.9220E+00   7.3380E-01   1.0000E+00
     0.32000   8.5000E+02   4.6200E+00   7.9840E+00   7.4760E-01   1.0000E+00
     0.32000   8.7500E+02   4.6380E+00   8.0440E+00   7.5580E-01   1.0000E+00
     0.32000   9.0000E+02   4.6960E+00   8.0850E+00   7.6210E-01   1.0000E+00
     0.32000   9.2500E+02   4.6810E+00   8.0510E+00   7.5840E-01   1.0000E+00
     0.32000   9.5000E+02   4.7100E+00   8.0590E+00   7.6280E-01   1.0000E+00
     0.32000   9.7500E+02   4.7450E+00   8.0500E+00   7.6430E-01   1.0000E+00
     0.32000   1.0000E+03   4.7720E+00   8.0480E+00   7.7120E-01   1.0000E+00
     0.40000   1.0000E+02   1.4638E+00   4.9230E+00   3.6380E+00   1.0000E+00
     0.40000   1.2500E+02   1.1709E+00   4.5620E+00   2.7830E+00   1.0000E+00
     0.40000   1.5000E+02   1.0399E+00   4.1417E+00   1.7840E+00   1.0000E+00
     0.40000   1.7500E+02   1.1398E+00   4.0487E+00   1.3830E+00   1.0000E+00
     0.40000   2.0000E+02   1.6030E+00   4.3870E+00   1.1370E+00   1.0000E+00
     0.40000   2.2500E+02   1.9437E+00   4.8290E+00   9.4680E-01   1.0000E+00
     0.40000   2.5000E+02   2.3007E+00   5.2420E+00   8.5260E-01   1.0000E+00
     0.40000   2.7500E+02   2.8640E+00   5.6940E+00   8.2610E-01   1.0000E+00
     0.40000   3.0000E+02   3.4430E+00   6.3360E+00   7.7810E-01   1.0000E+00
     0.40000   3.2500E+02   3.8860E+00   6.8190E+00   7.9400E-01   1.0000E+00
     0.40000   3.5000E+02   4.2220E+00   7.2890E+00   8.8330E-01   1.0000E+00
     0.40000   3.7500E+02   4.4020E+00   7.6600E+00   9.5120E-01   1.0000E+00
     0.40000   4.0000E+02   4.3940E+00   7.8620E+00   9.9200E-01   1.0000E+00
     0.40000   4.2500E+02   4.3470E+00   7.9860E+00   1.0160E+00   1.0000E+00
     0.40000   4.5000E+02   4.2360E+00   8.0370E+00   1.0220E+00   1.0000E+00
     0.40000   4.7500E+02   4.1730E+00   8.0490E+00   1.0130E+00   1.0000E+00
     0.40000   5.0000E+02   4.1380E+00   8.0980E+00   1.0180E+00   1.0000E+00
     0.40000   5.2500E+02   4.0500E+00   8.0750E+00   1.0130E+00   1.0000E+00
     0.40000   5.5000E+02   4.0290E+00   8.0200E+00   1.0040E+00   1.0000E+00
     0.40000   5.7500E+02   4.0310E+00   7.9690E+00   9.9200E-01   1.0000E+00
     0.40000   6.0000E+02   4.0200E+00   7.9340E+00   9.9300E-01   1.0000E+00
     0.40000   6.2500E+02   4.0450E+00   7.8800E+00   9.7410E-01   1.0000E+00
     0.40000   6.5000E+02   4.0820E+00   7.8760E+00   9.4670E-01   1.0000E+00
     0.40000   6.7500E+02   4.0630E+00   7.8070E+00   9.7470E-01   1.0000E+00
     0.40000   7.0000E+02   4.1300E+00   7.8960E+00   9.4780E-01   1.0000E+00
     0.40000   7.2500E+02   4.1910E+00   7.8950E+00   9.4640E-01   1.0000E+00
     0.40000   7.5000E+02   4.2630E+00   7.9180E+00   9.4320E-01   1.0000E+00
     0.40000   7.7500E+02   4.3270E+00   7.9480E+00   9.4850E-01   1.0000E+00
     0.40000   8.0000E+02   4.3690E+00   7.9650E+00   9.4870E-01   1.0000E+00
     0.40000   8.2500E+02   4.4270E+00   7.9860E+00   9.5290E-01   1.0000E+00
     0.40000   8.5000E+02   4.4760E+00   8.0260E+00   9.7160E-01   1.0000E+00
     0.40000   8.7500E+02   4.5010E+00   8.1070E+00   9.9070E-01   1.0000E+00
     0.40000   9.0000E+02   4.5660E+00   8.1470E+00   1.0010E+00   1.0000E+00
     0.40000   9.2500E+02   4.5610E+00   8.1170E+00   9.9570E-01   1.0000E+00
     0.40000   9.5000E+02   4.6060E+00   8.1360E+00   1.0080E+00   1.0000E+00
     0.40000   9.7500E+02   4.6460E+00   8.1230E+00   1.0180E+00   1.0000E+00
     0.40000   1.0000E+03   4.6920E+00   8.1260E+00   1.0310E+00   1.0000E+00
     0.50000   1.0000E+02   1.4460E+00   4.9100E+00   3.5580E+00   1.0000E+00
     0.50000   1.2500E+02   1.1817E+00   4.5600E+00   2.7140E+00   1.0000E+00
     0.50000   1.5000E+02   1.1074E+00   4.1990E+00   1.7880E+00   1.0000E+00
     0.50000   1.7500E+02   1.2186E+00   4.1250E+00   1.3950E+00   1.0000E+00
     0.50000   2.0000E+02   1.6614E+00   4.4920E+00   1.1470E+00   1.0000E+00
     0.50000   2.2500E+02   1.9374E+00   4.9540E+00   9.5470E-01   1.0000E+00
     0.50000   2.5000E+02   2.2703E+00   5.3890E+00   8.7130E-01   1.0000E+00
     0.50000   2.7500E+02   2.8030E+00   5.8560E+00   8.5720E-01   1.0000E+00
     0.50000   3.0000E+02   3.3200E+00   6.4990E+00   8.3360E-01   1.0000E+00
     0.50000   3.2500E+02   3.7090E+00   6.9750E+00   8.8040E-01   1.0000E+00
     0.50000   3.5000E+02   3.9640E+00   7.4130E+00   1.0270E+00   1.0000E+00
     0.50000   3.7500E+02   4.1420E+00   7.7760E+00   1.1360E+00   1.0000E+00
     0.50000   4.0000E+02   4.1100E+00   7.9550E+00   1.2090E+00   1.0000E+00
     0.50000   4.2500E+02   4.0300E+00   8.0470E+00   1.2580E+00   1.0000E+00
     0.50000   4.5000E+02   3.9080E+00   8.0820E+00   1.2730E+00   1.0000E+00
     0.50000   4.7500E+02   3.8470E+00   8.0800E+00   1.2660E+00   1.0000E+00
     0.50000   5.0000E+02   3.8090E+00   8.1040E+00   1.2810E+00   1.0000E+00
     0.50000   5.2500E+02   3.7400E+00   8.0810E+00   1.2830E+00   1.0000E+00
     0.50000   5.5000E+02   3.7590E+00   8.0170E+00   1.2760E+00   1.0000E+00
     0.50000   5.7500E+02   3.7840E+00   7.9640E+00   1.2600E+00   1.0000E+00
     0.50000   6.0000E+02   3.8000E+00   7.9280E+00   1.2700E+00   1.0000E+00
     0.50000   6.2500E+02   3.8550E+00   7.8900E+00   1.2440E+00   1.0000E+00
     0.50000   6.5000E+02   3.9060E+00   7.8960E+00   1.2190E+00   1.0000E+00
     0.50000   6.7500E+02   3.9760E+00   7.8920E+00   1.2270E+00   1.0000E+00
     0.50000   7.0000E+02   3.9650E+00   7.9030E+00   1.2280E+00   1.0000E+00
     0.50000   7.2500E+02   4.0390E+00   7.9040E+00   1.2300E+00   1.0000E+00
     0.50000   7.5000E+02   4.1400E+00   7.9540E+00   1.2390E+00   1.0000E+00
     0.50000   7.7500E+02   4.1950E+00   7.9650E+00   1.2410E+00   1.0000E+00
     0.50000   8.0000E+02   4.2540E+00   7.9890E+00   1.2470E+00   1.0000E+00
     0.50000   8.2500E+02   4.3270E+00   8.0150E+00   1.2560E+00   1.0000E+00
     0.50000   8.5000E+02   4.4000E+00   8.0760E+00   1.2910E+00   1.0000E+00
     0.50000   8.7500E+02   4.4030E+00   8.1500E+00   1.3190E+00   1.0000E+00
     0.50000   9.0000E+02   4.4840E+00   8.2010E+00   1.3420E+00   1.0000E+00
     0.50000   9.2500E+02   4.4820E+00   8.1750E+00   1.3410E+00   1.0000E+00
     0.50000   9.5000E+02   4.5330E+00   8.1930E+00   1.3580E+00   1.0000E+00
     0.50000   9.7500E+02   4.6020E+00   8.1960E+00   1.3740E+00   1.0000E+00
