% itera v0.1 Model Grids
%
% FORMAT: parameter 2, parameter 1 (as labelled), X1, X2, Y1, Y2
%         with emission lines given as ratios with respect to H-beta 4861
%
X1 =  SII6716.3Å,6730.7Å
X2 =  HI 6562.8Å
Y1 =  OIII 5006.8Å
Y2 =  HI 4861.3Å
           B     VELOCITY           X1           X2           Y1           Y2
      1.0000   3.0000E+02   1.9811E+00   2.9230E+00   6.4840E-01   1.0000E+00
      1.0000   3.2500E+02   2.0523E+00   2.9270E+00   5.8500E-01   1.0000E+00
      1.0000   3.5000E+02   1.9872E+00   2.9330E+00   5.5990E-01   1.0000E+00
      1.0000   3.7500E+02   1.9476E+00   2.9430E+00   5.1750E-01   1.0000E+00
      1.0000   4.0000E+02   1.8028E+00   2.9510E+00   4.7670E-01   1.0000E+00
      1.0000   4.2500E+02   1.6755E+00   2.9560E+00   4.2990E-01   1.0000E+00
      1.0000   4.5000E+02   1.5638E+00   2.9600E+00   4.0310E-01   1.0000E+00
      1.0000   4.7500E+02   1.5291E+00   2.9670E+00   3.7740E-01   1.0000E+00
      1.0000   5.0000E+02   1.4977E+00   2.9760E+00   3.5030E-01   1.0000E+00
      1.0000   5.2500E+02   1.4664E+00   2.9800E+00   3.2650E-01   1.0000E+00
      1.0000   5.5000E+02   1.5459E+00   2.9860E+00   3.0040E-01   1.0000E+00
      1.0000   5.7500E+02   1.6070E+00   2.9940E+00   2.7680E-01   1.0000E+00
      1.0000   6.0000E+02   1.6477E+00   2.9980E+00   2.5780E-01   1.0000E+00
      1.0000   6.2500E+02   1.7039E+00   3.0020E+00   2.3910E-01   1.0000E+00
      1.0000   6.5000E+02   1.7616E+00   3.0060E+00   2.2310E-01   1.0000E+00
      1.0000   6.7500E+02   1.8097E+00   3.0100E+00   2.0550E-01   1.0000E+00
      1.0000   7.0000E+02   1.8102E+00   3.0130E+00   1.9290E-01   1.0000E+00
      1.0000   7.2500E+02   1.8515E+00   3.0150E+00   1.8120E-01   1.0000E+00
      1.0000   7.5000E+02   1.8856E+00   3.0170E+00   1.7140E-01   1.0000E+00
      1.0000   7.7500E+02   1.8937E+00   3.0190E+00   1.6210E-01   1.0000E+00
      1.0000   8.0000E+02   1.9058E+00   3.0210E+00   1.5460E-01   1.0000E+00
      1.0000   8.2500E+02   1.9153E+00   3.0230E+00   1.4710E-01   1.0000E+00
      1.0000   8.5000E+02   1.9128E+00   3.0260E+00   1.4010E-01   1.0000E+00
      1.0000   8.7500E+02   1.8902E+00   3.0280E+00   1.3520E-01   1.0000E+00
      1.0000   9.0000E+02   1.8966E+00   3.0310E+00   1.2900E-01   1.0000E+00
      1.0000   9.2500E+02   1.8744E+00   3.0330E+00   1.2440E-01   1.0000E+00
      1.0000   9.5000E+02   1.9041E+00   3.0280E+00   1.2070E-01   1.0000E+00
      1.0000   9.7500E+02   1.9736E+00   3.0190E+00   1.1850E-01   1.0000E+00
      1.0000   1.0000E+03   2.0440E+00   3.0110E+00   1.1720E-01   1.0000E+00
      5.0000   1.0000E+02   1.0971E+00   3.0920E+00   2.5680E+00   1.0000E+00
      5.0000   1.2500E+02   1.2859E+00   3.0370E+00   2.1880E+00   1.0000E+00
      5.0000   1.5000E+02   1.3693E+00   2.9810E+00   1.6490E+00   1.0000E+00
      5.0000   1.7500E+02   1.3952E+00   2.9590E+00   1.3470E+00   1.0000E+00
      5.0000   2.0000E+02   1.6367E+00   2.9440E+00   1.0980E+00   1.0000E+00
      5.0000   2.2500E+02   1.7327E+00   2.9290E+00   9.1560E-01   1.0000E+00
      5.0000   2.5000E+02   1.9411E+00   2.9210E+00   8.1360E-01   1.0000E+00
      5.0000   2.7500E+02   2.2876E+00   2.9210E+00   7.6310E-01   1.0000E+00
      5.0000   3.0000E+02   2.4489E+00   2.9260E+00   6.8980E-01   1.0000E+00
      5.0000   3.2500E+02   2.4970E+00   2.9330E+00   6.5380E-01   1.0000E+00
      5.0000   3.5000E+02   2.3835E+00   2.9420E+00   6.7000E-01   1.0000E+00
      5.0000   3.7500E+02   2.3342E+00   2.9530E+00   6.5740E-01   1.0000E+00
      5.0000   4.0000E+02   2.2315E+00   2.9610E+00   6.3800E-01   1.0000E+00
      5.0000   4.2500E+02   2.1469E+00   2.9680E+00   6.1240E-01   1.0000E+00
      5.0000   4.5000E+02   2.0898E+00   2.9730E+00   5.9030E-01   1.0000E+00
      5.0000   4.7500E+02   2.1349E+00   2.9790E+00   5.5950E-01   1.0000E+00
      5.0000   5.0000E+02   2.2122E+00   2.9870E+00   5.3350E-01   1.0000E+00
      5.0000   5.2500E+02   2.2877E+00   2.9890E+00   5.0880E-01   1.0000E+00
      5.0000   5.5000E+02   2.5707E+00   2.9930E+00   4.8170E-01   1.0000E+00
      5.0000   5.7500E+02   2.8501E+00   2.9970E+00   4.5320E-01   1.0000E+00
      5.0000   6.0000E+02   3.0080E+00   3.0000E+00   4.3530E-01   1.0000E+00
      5.0000   6.2500E+02   3.2340E+00   3.0030E+00   4.1370E-01   1.0000E+00
      5.0000   6.5000E+02   3.4220E+00   3.0070E+00   3.8880E-01   1.0000E+00
      5.0000   6.7500E+02   3.6320E+00   3.0110E+00   3.7120E-01   1.0000E+00
      5.0000   7.0000E+02   3.6920E+00   3.0140E+00   3.5900E-01   1.0000E+00
      5.0000   7.2500E+02   3.8170E+00   3.0190E+00   3.4810E-01   1.0000E+00
      5.0000   7.5000E+02   3.8660E+00   3.0230E+00   3.3760E-01   1.0000E+00
      5.0000   7.7500E+02   3.9290E+00   3.0250E+00   3.2790E-01   1.0000E+00
      5.0000   8.0000E+02   3.9850E+00   3.0300E+00   3.2080E-01   1.0000E+00
      5.0000   8.2500E+02   4.0410E+00   3.0340E+00   3.1380E-01   1.0000E+00
      5.0000   8.5000E+02   4.0750E+00   3.0390E+00   3.1100E-01   1.0000E+00
      5.0000   8.7500E+02   4.0200E+00   3.0440E+00   3.0940E-01   1.0000E+00
      5.0000   9.0000E+02   4.0530E+00   3.0490E+00   3.0720E-01   1.0000E+00
      5.0000   9.2500E+02   4.0210E+00   3.0510E+00   3.0070E-01   1.0000E+00
      5.0000   9.5000E+02   4.0790E+00   3.0540E+00   2.9800E-01   1.0000E+00
      5.0000   9.7500E+02   4.1300E+00   3.0570E+00   2.9270E-01   1.0000E+00
      5.0000   1.0000E+03   4.2290E+00   3.0520E+00   2.9330E-01   1.0000E+00
      10.000   1.0000E+02   1.2717E+00   3.0940E+00   2.5990E+00   1.0000E+00
      10.000   1.2500E+02   1.5009E+00   3.0380E+00   2.2110E+00   1.0000E+00
      10.000   1.5000E+02   1.5924E+00   2.9820E+00   1.6790E+00   1.0000E+00
      10.000   1.7500E+02   1.6270E+00   2.9600E+00   1.3600E+00   1.0000E+00
      10.000   2.0000E+02   1.8615E+00   2.9440E+00   1.1110E+00   1.0000E+00
      10.000   2.2500E+02   1.9259E+00   2.9280E+00   9.3090E-01   1.0000E+00
      10.000   2.5000E+02   2.1293E+00   2.9210E+00   8.4410E-01   1.0000E+00
      10.000   2.7500E+02   2.4621E+00   2.9220E+00   8.1580E-01   1.0000E+00
      10.000   3.0000E+02   2.5761E+00   2.9280E+00   7.7500E-01   1.0000E+00
      10.000   3.2500E+02   2.6054E+00   2.9360E+00   7.9000E-01   1.0000E+00
      10.000   3.5000E+02   2.4937E+00   2.9430E+00   8.8660E-01   1.0000E+00
      10.000   3.7500E+02   2.4290E+00   2.9560E+00   9.4900E-01   1.0000E+00
      10.000   4.0000E+02   2.3517E+00   2.9620E+00   9.7200E-01   1.0000E+00
      10.000   4.2500E+02   2.3174E+00   2.9700E+00   9.8310E-01   1.0000E+00
      10.000   4.5000E+02   2.2948E+00   2.9750E+00   9.7280E-01   1.0000E+00
      10.000   4.7500E+02   2.3916E+00   2.9810E+00   9.4580E-01   1.0000E+00
      10.000   5.0000E+02   2.5293E+00   2.9870E+00   9.2420E-01   1.0000E+00
      10.000   5.2500E+02   2.6881E+00   2.9910E+00   9.0210E-01   1.0000E+00
      10.000   5.5000E+02   3.0620E+00   2.9960E+00   8.7370E-01   1.0000E+00
      10.000   5.7500E+02   3.4300E+00   3.0010E+00   8.3830E-01   1.0000E+00
      10.000   6.0000E+02   3.6550E+00   3.0030E+00   8.2770E-01   1.0000E+00
      10.000   6.2500E+02   3.9600E+00   3.0070E+00   7.9290E-01   1.0000E+00
      10.000   6.5000E+02   4.1620E+00   3.0100E+00   7.5840E-01   1.0000E+00
      10.000   6.7500E+02   4.4490E+00   3.0170E+00   7.4670E-01   1.0000E+00
      10.000   7.0000E+02   4.5770E+00   3.0220E+00   7.3100E-01   1.0000E+00
      10.000   7.2500E+02   4.7220E+00   3.0280E+00   7.2280E-01   1.0000E+00
      10.000   7.5000E+02   4.7660E+00   3.0330E+00   7.1890E-01   1.0000E+00
      10.000   7.7500E+02   4.8580E+00   3.0380E+00   7.1030E-01   1.0000E+00
      10.000   8.0000E+02   4.9270E+00   3.0450E+00   7.1000E-01   1.0000E+00
      10.000   8.2500E+02   5.0130E+00   3.0510E+00   7.0460E-01   1.0000E+00
      10.000   8.5000E+02   5.0590E+00   3.0570E+00   7.1260E-01   1.0000E+00
      10.000   8.7500E+02   4.9810E+00   3.0640E+00   7.2400E-01   1.0000E+00
      10.000   9.0000E+02   5.0280E+00   3.0710E+00   7.2990E-01   1.0000E+00
      10.000   9.2500E+02   5.0170E+00   3.0730E+00   7.2080E-01   1.0000E+00
      10.000   9.5000E+02   5.0380E+00   3.0760E+00   7.4340E-01   1.0000E+00
      10.000   9.7500E+02   5.1050E+00   3.0810E+00   7.2800E-01   1.0000E+00
      10.000   1.0000E+03   5.1880E+00   3.0810E+00   7.3980E-01   1.0000E+00
      20.000   1.0000E+02   1.4593E+00   3.0990E+00   2.6390E+00   1.0000E+00
      20.000   1.2500E+02   1.7030E+00   3.0410E+00   2.2330E+00   1.0000E+00
      20.000   1.5000E+02   1.8034E+00   2.9850E+00   1.7210E+00   1.0000E+00
      20.000   1.7500E+02   1.8461E+00   2.9620E+00   1.3890E+00   1.0000E+00
      20.000   2.0000E+02   2.0308E+00   2.9450E+00   1.1420E+00   1.0000E+00
      20.000   2.2500E+02   2.0182E+00   2.9290E+00   9.7040E-01   1.0000E+00
      20.000   2.5000E+02   2.1886E+00   2.9210E+00   9.3020E-01   1.0000E+00
      20.000   2.7500E+02   2.4892E+00   2.9210E+00   9.6970E-01   1.0000E+00
      20.000   3.0000E+02   2.5549E+00   2.9270E+00   1.0310E+00   1.0000E+00
      20.000   3.2500E+02   2.5800E+00   2.9370E+00   1.1870E+00   1.0000E+00
      20.000   3.5000E+02   2.5087E+00   2.9440E+00   1.5040E+00   1.0000E+00
      20.000   3.7500E+02   2.4462E+00   2.9540E+00   1.7800E+00   1.0000E+00
      20.000   4.0000E+02   2.3837E+00   2.9610E+00   1.9470E+00   1.0000E+00
      20.000   4.2500E+02   2.3652E+00   2.9660E+00   2.0460E+00   1.0000E+00
      20.000   4.5000E+02   2.3651E+00   2.9710E+00   2.0780E+00   1.0000E+00
      20.000   4.7500E+02   2.5109E+00   2.9780E+00   2.0600E+00   1.0000E+00
      20.000   5.0000E+02   2.7090E+00   2.9840E+00   2.0730E+00   1.0000E+00
      20.000   5.2500E+02   2.9110E+00   2.9880E+00   2.0610E+00   1.0000E+00
      20.000   5.5000E+02   3.3100E+00   2.9920E+00   2.0390E+00   1.0000E+00
      20.000   5.7500E+02   3.7660E+00   3.0010E+00   1.9840E+00   1.0000E+00
      20.000   6.0000E+02   3.9990E+00   3.0060E+00   1.9770E+00   1.0000E+00
      20.000   6.2500E+02   4.3760E+00   3.0130E+00   1.9020E+00   1.0000E+00
      20.000   6.5000E+02   4.5960E+00   3.0190E+00   1.8750E+00   1.0000E+00
      20.000   6.7500E+02   4.9290E+00   3.0280E+00   1.8850E+00   1.0000E+00
      20.000   7.0000E+02   5.0710E+00   3.0360E+00   1.8860E+00   1.0000E+00
      20.000   7.2500E+02   5.2240E+00   3.0420E+00   1.8940E+00   1.0000E+00
      20.000   7.5000E+02   5.2670E+00   3.0500E+00   1.9000E+00   1.0000E+00
      20.000   7.7500E+02   5.3790E+00   3.0590E+00   1.9030E+00   1.0000E+00
      20.000   8.0000E+02   5.4680E+00   3.0680E+00   1.9240E+00   1.0000E+00
      20.000   8.2500E+02   5.5470E+00   3.0750E+00   1.9320E+00   1.0000E+00
      20.000   8.5000E+02   5.6040E+00   3.0830E+00   1.9840E+00   1.0000E+00
      20.000   8.7500E+02   5.5020E+00   3.0910E+00   2.0300E+00   1.0000E+00
      20.000   9.0000E+02   5.5630E+00   3.1010E+00   2.0450E+00   1.0000E+00
      20.000   9.2500E+02   5.5720E+00   3.1020E+00   2.0580E+00   1.0000E+00
      20.000   9.5000E+02   5.5990E+00   3.1090E+00   2.0700E+00   1.0000E+00
      20.000   9.7500E+02   5.6530E+00   3.1150E+00   2.1140E+00   1.0000E+00
      20.000   1.0000E+03   5.6960E+00   3.1210E+00   2.1540E+00   1.0000E+00
      32.264   1.0000E+02   1.5675E+00   3.1040E+00   2.6770E+00   1.0000E+00
      32.264   1.2500E+02   1.8030E+00   3.0460E+00   2.2660E+00   1.0000E+00
      32.264   1.5000E+02   1.9015E+00   2.9880E+00   1.7620E+00   1.0000E+00
      32.264   1.7500E+02   1.9513E+00   2.9650E+00   1.4230E+00   1.0000E+00
      32.264   2.0000E+02   2.0690E+00   2.9470E+00   1.1850E+00   1.0000E+00
      32.264   2.2500E+02   1.9852E+00   2.9290E+00   1.0370E+00   1.0000E+00
      32.264   2.5000E+02   2.1323E+00   2.9200E+00   1.0770E+00   1.0000E+00
      32.264   2.7500E+02   2.3985E+00   2.9200E+00   1.2240E+00   1.0000E+00
      32.264   3.0000E+02   2.4378E+00   2.9250E+00   1.4570E+00   1.0000E+00
      32.264   3.2500E+02   2.4546E+00   2.9340E+00   1.8310E+00   1.0000E+00
      32.264   3.5000E+02   2.4098E+00   2.9410E+00   2.4370E+00   1.0000E+00
      32.264   3.7500E+02   2.3761E+00   2.9500E+00   3.0320E+00   1.0000E+00
      32.264   4.0000E+02   2.3205E+00   2.9550E+00   3.3790E+00   1.0000E+00
      32.264   4.2500E+02   2.2920E+00   2.9590E+00   3.6080E+00   1.0000E+00
      32.264   4.5000E+02   2.3255E+00   2.9650E+00   3.7000E+00   1.0000E+00
      32.264   4.7500E+02   2.4954E+00   2.9710E+00   3.7000E+00   1.0000E+00
      32.264   5.0000E+02   2.7280E+00   2.9770E+00   3.7500E+00   1.0000E+00
      32.264   5.2500E+02   2.9370E+00   2.9830E+00   3.7540E+00   1.0000E+00
      32.264   5.5000E+02   3.3590E+00   2.9920E+00   3.7220E+00   1.0000E+00
      32.264   5.7500E+02   3.8040E+00   3.0000E+00   3.6370E+00   1.0000E+00
      32.264   6.0000E+02   4.0560E+00   3.0080E+00   3.6360E+00   1.0000E+00
      32.264   6.2500E+02   4.4320E+00   3.0170E+00   3.5500E+00   1.0000E+00
      32.264   6.5000E+02   4.6800E+00   3.0260E+00   3.5270E+00   1.0000E+00
      32.264   6.7500E+02   5.0100E+00   3.0380E+00   3.5370E+00   1.0000E+00
      32.264   7.0000E+02   5.1480E+00   3.0470E+00   3.5670E+00   1.0000E+00
      32.264   7.2500E+02   5.2950E+00   3.0570E+00   3.6030E+00   1.0000E+00
      32.264   7.5000E+02   5.3290E+00   3.0690E+00   3.6310E+00   1.0000E+00
      32.264   7.7500E+02   5.4240E+00   3.0770E+00   3.6800E+00   1.0000E+00
      32.264   8.0000E+02   5.5060E+00   3.0880E+00   3.6960E+00   1.0000E+00
      32.264   8.2500E+02   5.5990E+00   3.0980E+00   3.7130E+00   1.0000E+00
      32.264   8.5000E+02   5.6400E+00   3.1060E+00   3.8230E+00   1.0000E+00
      32.264   8.7500E+02   5.5430E+00   3.1150E+00   3.9160E+00   1.0000E+00
      32.264   9.0000E+02   5.6160E+00   3.1270E+00   3.9900E+00   1.0000E+00
      32.264   9.2500E+02   5.6540E+00   3.1280E+00   3.9900E+00   1.0000E+00
      32.264   9.5000E+02   5.6470E+00   3.1360E+00   4.0760E+00   1.0000E+00
      32.264   9.7500E+02   5.7330E+00   3.1450E+00   4.1130E+00   1.0000E+00
      32.264   1.0000E+03   5.9110E+00   3.1470E+00   4.2390E+00   1.0000E+00
      40.000   1.0000E+02   1.6054E+00   3.1070E+00   2.7010E+00   1.0000E+00
      40.000   1.2500E+02   1.8328E+00   3.0490E+00   2.2860E+00   1.0000E+00
